operator,name,totalStake,reward
dymvaloper1ema6flggqeakw3795cawttxfjspa48l4x0e2mh,Chorus One,4295201.846161052,689.000000000000000571
dymvaloper127eg9tu95jqvphdz287qu00wcteqqj4h70eh8f,Range,4009590.9180107517,1785.000000000000000532
dymvaloper1zx4p8utcjlzj2xuksxnvcj4r3cvdu2cxaqyn60,Enigma,3763101.1103824484,1732.553515476209464711
dymvaloper1vmzs5lq0kanz96nmr86d05kx4y3nrhsshn6lqa,Stakecito,3753911.188004743,1230.000000000000000504
dymvaloper1s994z2zh3w5erccv38k0h962avesgcfznrxkfs,Nocturnal Labs,3292682.536373719,730.935584956492984751
dymvaloper1h7222cz3y7hh9u9fym73a6xqw6keggkwgsq39a,KudasaiJP,3252084.268681172,439.694041270821703293
dymvaloper15ck9au82yp6rz36gvfnx3w5zpgspguttuvw5z8,Keplr,3167491.467627036,699.658724512970693757
dymvaloper17kmuknu4f3sqfhqtzpx0znnz3nuh5slwcqz6cg,P2P.ORG,2692709.6854691524,434.995341081594630428
dymvaloper1swmv950astgu5k2j6jdkshhflqpq6yjfexed0y,ValiDAO,2661862.0179487905,1295.845537782275770871
dymvaloper10xs07qjkgv94rh6mhm6jppfeq79xf2j83ltw00,Samanvay,2520547.9243631107,408.849540411679315905
dymvaloper1l6j00uq22yf09yxju8mkx4c2kk7a6h42w6sc8t,Swiss Staking,2463948.098353523,309.049022527165731636
dymvaloper1skc8aut895jvg4hdxx7q89sus5x63ede6erjkj,NacionCrypto - Parceros,2371449.3263750733,7021.000000000000000316
dymvaloper1t7fxprq2m4p39u66knge4t6ftw3c8vqremwuuy,P-OPS Team,2202188.7014085227,6297.000000000000000293
dymvaloper1vtf9ytvqg8k7n3hx7rt7fezktg7przxmeduldc,AVIAONE.com 🟢,1964487.7913472562,269.066308553834030543
dymvaloper1yhzdxg49u0ce2e8pkagf6vlz6j3uhr8vdapfs0,Imperator.co,1773469.2598255274,2370.000000000000000241
dymvaloper15un289g5slwzt77cpww53454lthfalpm3gsap0,Inter Blockchain Services,1758983.061750872,276.834899764487461904
dymvaloper192a6ttzqxu9hcmm6lh6nrv9jx7am27j9q7cyau,✅ CryptoCrew Validators,1710990.209983096,888.000000000000000228
dymvaloper1p7yzq8ltesa785yhq227urqcmfthvujy9v0srz,Forbole,1458097.5201759369,215.724233059736494102
dymvaloper12qeeprgtt42ujha56pp4kcnv0hpfy0kgvzwqef,Qubelabs,1365928.8655404358,206.002400229215713294
dymvaloper1sadsshcnm9xxln6g6wewhxfh7tj6mhdyvrfpnu,HoodRun,1204554.1300394018,442.000000000000000161
dymvaloper140l6y2gp3gxvay6qtn70re7z2s0gn57za0rqa4, Lavender.Five Nodes 🐝,1184504.0745374113,713.000000000000000159
dymvaloper14zatq4jagqtm9ejgvglnv0t364d88u80h99m64,Frens (🤝 🤝),1143856.807386771,193.343083176548917652
dymvaloper1lsjs7pwll7pqm40namkyx3e5qdwg0v0swrshud,POSTHUMAN | StakeDrop,1036022.4441498421,192.346917828105579716
dymvaloper1gd3n56lfg5nc7fgzsk7elzyl8d4nk8cuy4kprg,NIM NETWORK,1016955.5407906487,487.000000000000000216
dymvaloper1en26ajexy4zvm6gpvfpyukuvvzmes20nvjzzpe,BinanceNode,1002573.1377704664,193.607111017719118914
dymvaloper128sljm393cl62zwttfdkm65pkaz56gt0zf79sp,Pro-Nodes75,963746.2223044586,130.932793484663410720
dymvaloper1np8k8qumgekmj75pjz5rcqf483v9rlfxhjfnaq,silent,962393.2864423553,177.000000000000000129
dymvaloper1xlnlh2uxsg3wl0skudqeeykkh4ku69jeaw6n9l,Rues,940458.1474120483,202.477663825269569480
dymvaloper1edyh6h0d8kyyv2lkgsdmxuf8qjv42lqf0zwpyc,Luganodes,924284.6599140803,3138.482767081096146794
dymvaloper15yh22qgvswsa4hg7k3ga8759m5s56a8mur5lls,Staked,894518.281994249,118.693827999130265056
dymvaloper1tvn903vynfslcfy5jvwt2n667vunx4y8qxrsf5,Bro_n_Bro,807394.5684394708,131.474689262929421980
dymvaloper16ltrfvx4d707vnmg7saaduedr647rcmj3gxsyt, kjnodes.com 🦄,681183.1764328736,104.468375040038610366
dymvaloper18mg35pdmzv52ukqznfetatj0v9p94w9smnp9yd,PathrockNetwork,648055.5024568506,155.587120300265888797
dymvaloper1pex4h49yyp6ypcaffjw54kqdfh68valv7ljpgu,NakoTurk,589950.689662092,133.403026254878105306
dymvaloper1ycsjsqqucdyvl2560y7y2yhfjaj0vvta4v7hm3,01node,568963.5615388929,1962.000000000000000076
dymvaloper1amxp0k0hg4edrxg85v07t9ka2tfuhamhldgf8e,🔥STAVR🔥 REStake ON✅,545015.498882389,74.575266978177775089
dymvaloper1kve2h033l0076emw2agvj4z5d2c7f98809mclz,Brightlystake,534392.5022115256,3290.000000000000000071
dymvaloper1vgptdq22lpjcdeh9a5fp29uzf3xuw93kl2pa3c,StingRay,522205.6660132973,82.009400074511354590
dymvaloper1thw8t8skc07sj5fyh9ggw4qachft6h8p9h4qwv,Huginn,515787.6631806075,69.753065036255443350
dymvaloper1ta56hcqaxj55wu8emarnw090gk5uq4366uz572,[NODERS],514885.6317031817,302.000000000000000068
dymvaloper16eu7dmkxrtq5207tyudx8agnlu8k5qua7vqs4y,Active Nodes,511063.2953424007,338.393974453572598754
dymvaloper1d6frzdlgq8tq5hsmpty7hcnl0jf9q3pjcgz2t6,AgoraNodes,510134.7326670276,120.887197755336120391
dymvaloper1th3wvhwjm9nn46a735gv37508hua8p9ekkz7f8,BoJack,504642.73597979656,70.621583529700386512
dymvaloper1fy8uv0aqr7t5uvhdus9qhg5myepagvrk7sct9x,Smart Stake 📈📊,501515.4817101655,85.583877712387510624
dymvaloper1ptqatglfxu7c9nnu30fr4v0j9k3h35sd2zh7nd,Meria,485164.28728495236,134.083656032945160194
dymvaloper1hpxp6c4vqnmcuyea437cxndnz0k8y6ag3cxsua,HFA X Defi Dojo,481387.7761915411,240.000000000000000066
dymvaloper1c8c8a7en2qffh83mqw0t2fq7ey7ln5l765qmhd,AutoStake 🛡️ Slash Protected,475598.2840467706,90.417410987732327798
dymvaloper1xt4rtmvqq3pavwjqdgxh74ppczfj2h084rj58s,Coinstamp,415391.9221693832,136.937947515507632797
dymvaloper127chaf96mtdz33aqqnqmgnxtuas9d78pdalr5j,CroutonDigital,414365.7459910829,99.725631512336557633
dymvaloper14dma5d4fyk4jpyqnq3gu3u3amyqczn0jzfrws2,Allnodes,407103.6284993173,273.000000000000000056
dymvaloper17r0cp9zrtkvzlz7a2r09gmdxwqfyje98tnj5qa,Kahuna,401962.3338879755,586.000000000000000054
dymvaloper14hgapjkvp53fvpsu8exfe4c76z7wje6kkej429,kooltek68,398744.3992499528,106.563182823209705546
dymvaloper19w9y9sj2h87n35jdeclhgpujyh4wr7pkgtrymh,Staking4All,393791.04026765877,917.842894383152202667
dymvaloper1fg7n4w7ffg7vdn5kuaesfkpsg69dyjkgeutq3y,Crosnest,391144.12374526385,270.823601630039283497
dymvaloper12dcwljddj8u4402lt08quyxvh6vh7aj5umujct,Lefey,379647.20580936584,52.793426908904299757
dymvaloper1p3rmldcg8tpk26p67zv6z7u56yhtl2zsyfj8mx,Kalia Network,375664.51567532215,346.000000000000000050
dymvaloper1z8dewhura5yswqevj6733yaae0v0lhgp4uh7nq,Nodes.Guru,332407.44847572217,251.000000000000000044
dymvaloper1dq745p6w7juw6s8xwh8xethfxwxn9uv0efu3cr,deNodes,329839.0357396929,44.145788399794053617
dymvaloper1n7g5mymqankqqvdt6nc9qt89vrjs899kunflht,HashKey Cloud,304620.57911858987,338.000000000000000081
dymvaloper1pncst8xyy86956pgjejk4yfnn7ls89dzhkmw5f,Jaha,288626.73284715204,69.000000000000000038
dymvaloper1cxgzx0e4w2ryalgtee2yfqwppg4xgfdy63p4h0,NODEJUMPER,284475.50882552535,71.000000000000000038
dymvaloper158jtup3hqzyhm4mvl85m4wswkjwg4nft6s3j52,owlstake,282254,128.772307312528677443
dymvaloper1t69jjaa75suk35eda0fd2zjpqkr6qq4jjl87pq,jayjay,280504.0220326216,45.012927806447689729
dymvaloper139fgwkjyxz8056mqrf3gqfm39wenkvv4z0sah2,BloClick,275652.7885297359,36.607908223056746685
dymvaloper1hzcvcjmxts85rgk426x55czmscnzamdldr62h3,AndromedaPool,274021.2484542171,368.000000000000000037
dymvaloper1her95p3up7kf4eqprd0hmdn8w860w87qkecmmm,Kynraze,259092.2858472836,92.770894384233226151
dymvaloper18sz4e4ahphh9mjj62gug20h2ka0g5e5pajcmz9,⭐️ PPNV Service ⭐️,255900.0293619964,91.158342596617723558
dymvaloper1c6fykjedylh76ual2eymhdf0elqthmgke6lx2p,Wave,251412.18471731286,234.862663369450764330
dymvaloper1qlurl7qwvv8whj46h29pzej0ymqn7ts0ct7459,StakeUp,242165.8874083945,112.000000000000000032
dymvaloper1ywytnstry8v5ltd5z403edqplguejs7mqpe52l,Provalidator,232906.06652133362,63.518224760604811795
dymvaloper1rfvyaaz3vudpsgjn6rtrjh85t0fjrggxr32nce,Stake&Relax 🦥,226233.04846303133,52.000000000000000030
dymvaloper1dg73hcnt00uhsuffakkjyth8qz2un40486h92f,1ce,217498.85909069586,43.000000000000000029
dymvaloper1u9xeaqdjz3kky2ymdhdsn0ra5uy9tc3ezrzymt,Kiln,200224.02675182087,91.000000000000000027
dymvaloper173n9w966yuz9e43un3fvyf8wq4yp8yhkcvt3e7,SenseiNode,200136.4,59.000000000000000027
dymvaloper1j9srl2kx3g7jkzd9zdekp48nha8zvlj46ac0vc,Restake,188198.4109309526,84.000000000000000045
dymvaloper19ht2v27n4uw37x3jp8pdkwccs26l8zxfe0tjwp,SECARD,186286.1999645863,34.331776267659944138
dymvaloper1e34nfdhhk7t5lh37shj4fymrhne9hs5mcth3h8,F5 Nodes,173351.21465661103,83.000000000000000023
dymvaloper17pnxdyj9th042zfk9ehxwk5hn3hxz2frvysm3k,ContributionDAO,164722.23798015516,338.000000000000000022
dymvaloper1ufc9rudgvh7fh29p7pazld3zxt2tnpe4knwr6z,Equinox,163647,13.000000000000000013
dymvaloper1h6tsxct5wy62d5yvaenkysywrz42thp3nma052,Moonlet,158120.10230095757,2310.000000000000000021
dymvaloper1jdspdmphxkn4mjvpfxz4wemwz9lecvf0wguats,TAKESHI,96130.94443859484,12.762960734415975978
dymvaloper1p87xgcekkkpp783xl5wu48p0dw2p2duru5ul9n,CoinHunters,89197.17512106129,27.000000000000000012
dymvaloper1nk4vsmte3yr4ku28cr56xlgfvaz058fn49hkxa,Hexnodes,73338.55739817765,32.425614060157663951
dymvaloper1qy47z0x6umvjpejvvp32red2qvkcc4jgvel5vz,Tecnodes,73068.37449743175,482.000000000000000010
dymvaloper1mgu88mkl88q5l9h6wvzus7ul2fc263g4hpt2mj,VNBNODE,2873.939608953746,0.000000000000000000
dymvaloper122n2r4f0y6ud5d4s7hlw9pjxuskjlc4x4zrjsy,JW Node,10,
dymvaloper1klq6n72844pq4pwqg9cwr34y997fn5wtx3y25f,WhisperNode 🤐,1,
dymvaloper1s60cwqtxxa2c5srqh886rt9v9m6w9q4nwyr990,intruder,0,
dymvaloper1nmmm3hg5yke99k2x3ff7djtxfkj5f4gkt74a3q,0xHub,0,
dymvaloper1xr6j9zepn3vwlvavzkjc20gt5gx6rudmnftpuu,bigbossmum_577764-1,0,
dymvaloper1gkq6zsdzuf0gnah7h8lwfqfhh3qt5uthws2599,🐱KittyVerse🐱,0,
dymvaloper1gew0wjyl2praxsu8n3fq939hfchtrymeapue7k,StakeCapital,0,
dymvaloper1hnjgqfupe7xy5cmjffu56fkpu4uva9sluh7mkh,molla202,0,
dymvaloper1unpjfks76h7attl2326hz27lpuvhj33nexn7qu,tekin86,0,
dymvaloper1h2gtpt759se852squgywf5zl2jv9q6qsxj3e0h,jardeux,0,
dymvaloper1x4dhky07zxuaew2ru7tgvtd68vjk3x56w5p5lh,The_Cybernetics,0,
dymvaloper1ngrdd47ngyfewld7djqs5p8xvas8znnpxv44hh,enzifiri,0,
dymvaloper1n5lavsd8qhtfwr5w4svd68kvu5s9gjxs50jqts,monivong,0,
